date,adjusted_close,return
2014-12-08,361.908996582,-0.03515377329953162
2014-12-09,352.2189941406,-0.026774693453094245
2014-12-10,346.3649902344,-0.016620352688484386
2014-12-11,350.5060119629,0.011955659045383316
2014-12-12,352.5419921875,0.005808688453582178
2014-12-13,347.3760070801,-0.014653531272531217
2014-12-14,351.6319885254,0.012251800235353105
2014-12-15,345.3450012207,-0.01787945212568698
2014-12-16,327.0620117188,-0.052941231050904536
2014-12-17,319.7760009766,-0.02227715381529649
2014-12-18,311.3959960938,-0.026205859280269195
2014-12-19,317.8429870605,0.02070351272197457
2014-12-20,329.9559936523,0.038110032578740904
2014-12-21,320.8429870605,-0.02761885453550228
2014-12-22,331.8859863281,0.03441870233404121
2014-12-23,334.5719909668,0.008093154725866247
2014-12-24,322.533996582,-0.03598028140375498
2014-12-25,319.0079956055,-0.010932183936782414
2014-12-26,327.9240112305,0.027949191706235332
2014-12-27,315.8630065918,-0.036779876512983534
2014-12-28,317.2390136719,0.004356341361235305
2014-12-29,312.6700134277,-0.014402390775699048
2014-12-30,310.7369995117,-0.0061822811046348125
2014-12-31,320.1929931641,0.03043085846635396
2015-01-01,314.2489929199,-0.018563804864879407
2015-01-02,315.0320129395,0.0024917184692445637
2015-01-03,281.0820007324,-0.1077668643587022
2015-01-04,264.1950073242,-0.06007852998128116
2015-01-05,274.4739990234,0.038906835535261974
2015-01-06,286.1889953613,0.04268162514330265
2015-01-07,294.3370056152,0.02847073222928609
2015-01-08,283.3489990234,-0.037331379956229926
2015-01-09,290.407989502,0.024912706601857737
2015-01-10,274.7959899902,-0.053758849880721105
2015-01-11,265.6600036621,-0.03324643248406134
2015-01-12,267.7959899902,0.008040300755309815
2015-01-13,225.8609924316,-0.15659307504990871
2015-01-14,178.1029968262,-0.21144862196540237
2015-01-15,209.8439941406,0.17821708719126206
2015-01-16,208.0970001221,-0.008325203805115589
2015-01-17,199.2599945068,-0.042465800132221676
2015-01-18,210.3390045166,0.05560077444156453
2015-01-19,214.8609924316,0.021498570488114765
2015-01-20,211.3150024414,-0.016503647079303407
2015-01-21,226.8970031738,0.07373826066476785
2015-01-22,233.4060058594,0.028687036825313372
2015-01-23,232.8789978027,-0.0022579027251657946
2015-01-24,247.8470001221,0.06427373211250775
2015-01-25,253.7180023193,0.023688009918650277
2015-01-26,273.4729919434,0.0778619941963703
2015-01-27,263.4750061035,-0.03655931713347871
2015-01-28,233.9149932861,-0.11219285371527055
2015-01-29,233.5130004883,-0.0017185422454230048
2015-01-30,226.4250030518,-0.030353759412445003
2015-01-31,217.4640045166,-0.039576011546525014
2015-02-01,226.9720001221,0.04372215818721492
2015-02-02,238.2290039063,0.049596442636731686
2015-02-03,227.2680053711,-0.046010344481443366
2015-02-04,226.8529968262,-0.0018260755367757175
2015-02-05,217.1109924316,-0.042944129153663746
2015-02-06,222.2660064697,0.02374368050352893
2015-02-07,227.7539978027,0.024691096133713897
2015-02-08,223.4120025635,-0.019064408445472858
2015-02-09,220.1100006104,-0.014779877156159027
2015-02-10,219.8390045166,-0.001231184830532417
2015-02-11,219.1849975586,-0.002974935951143287
2015-02-12,221.7640075684,0.011766361924978375
2015-02-13,235.4270019531,0.061610513511692666
2015-02-14,257.3210144043,0.09299703207179943
2015-02-15,234.8249969482,-0.08742394206776483
2015-02-16,233.8430023193,-0.0041818147201621025
2015-02-17,243.6100006104,0.04176733190315307
2015-02-18,236.3260040283,-0.029900236295098304
2015-02-19,240.2830047607,0.016743822791190466
2015-02-20,243.779006958,0.01454951922538883
2015-02-21,244.533996582,0.0030970247742869716
2015-02-22,235.9770050049,-0.03499305494003391
2015-02-23,238.891998291,0.012352870085962309
2015-02-24,238.7350006104,-0.0006571910391437452
2015-02-25,237.4700012207,-0.00529875965596005
2015-02-26,236.425994873,-0.004396371509383656
2015-02-27,253.8280029297,0.0736044615823559
2015-02-28,254.2630004883,0.0017137492852610237
2015-03-01,260.2019958496,0.023357686135593525
2015-03-02,275.6700134277,0.05944619113160332
2015-03-03,281.7019958496,0.02188116997891032
2015-03-04,273.092010498,-0.030564161697302472
2015-03-05,276.1780090332,0.011300215372732847
2015-03-06,272.7229919434,-0.012510109338157549
2015-03-07,276.2609863281,0.01297284970177448
2015-03-08,274.3540039063,-0.0069028292671595715
2015-03-09,289.6069946289,0.05559602012518594
2015-03-10,291.7600097656,0.007434264975052951
2015-03-11,296.3789978027,0.015831463814423685
2015-03-12,294.3540039063,-0.006832447344153558
2015-03-13,285.3370056152,-0.030633176961881503
2015-03-14,281.8850097656,-0.012097960592799106
2015-03-15,286.3930053711,0.015992321156944822
2015-03-16,290.5929870605,0.014665098695262335
2015-03-17,285.5050048828,-0.017508964098437385
2015-03-18,256.2990112305,-0.10229590778728748
2015-03-19,260.9280090332,0.0180609272758252
2015-03-20,261.7489929199,0.0031463999964662648
2015-03-21,260.0249938965,-0.0065864590505896325
2015-03-22,267.9599914551,0.030516287837154765
2015-03-23,266.7399902344,-0.004552923046739377
2015-03-24,245.5950012207,-0.07927191192861138
2015-03-25,246.1970062256,0.002451210333711318
2015-03-26,248.5319976807,0.009484239840676034
2015-03-27,247.029006958,-0.006047473712543661
2015-03-28,252.7980041504,0.023353521367556862
2015-03-29,242.7129974365,-0.03989353771915072
2015-03-30,247.5260009766,0.019830019780292973
2015-03-31,244.2239990234,-0.013340020604591496
2015-04-01,247.2720031738,0.012480362956090785
2015-04-02,253.0050048828,0.023185001275580985
2015-04-03,254.3220062256,0.005205435929657165
2015-04-04,253.6970062256,-0.002457514429347385
2015-04-05,260.5979919434,0.027201683695326384
2015-04-06,255.4920043945,-0.01959334955278169
2015-04-07,253.1799926758,-0.009049252731721635
2015-04-08,245.0220031738,-0.032222093917375294
2015-04-09,243.675994873,-0.005493418074152379
2015-04-10,236.0720062256,-0.031205325134152306
2015-04-11,236.5520019531,0.0020332598310757177
2015-04-12,236.1529998779,-0.0016867414856167606
2015-04-13,224.5870056152,-0.04897669844837893
2015-04-14,219.158996582,-0.02416884725067392
2015-04-15,223.8329925537,0.021326963732247295
2015-04-16,228.5729980469,0.021176527370346587
2015-04-17,222.8820037842,-0.024897928938799163
2015-04-18,223.3560028076,0.002126681451854351
2015-04-19,222.6000061035,-0.003384716303108326
2015-04-20,224.6260070801,0.009101531541099828
2015-04-21,235.2689971924,0.04738093442806379
2015-04-22,234.175994873,-0.004645755847321298
2015-04-23,236.4620056152,0.00976193458018515
2015-04-24,231.2680053711,-0.021965474878667512
2015-04-25,226.3899993896,-0.021092437640358397
2015-04-26,219.4299926758,-0.03074343713311445
2015-04-27,229.2859954834,0.04491638853655666
2015-04-28,225.8549957275,-0.014963843511970554
2015-04-29,225.8079986572,-0.000208085148387549
2015-04-30,236.1450042725,0.04577785409184121
2015-05-01,232.078994751,-0.017218274568315706
2015-05-02,234.9299926758,0.01228460131800757
2015-05-03,240.358001709,0.023104793778675026
2015-05-04,239.0180053711,-0.005575001990249184
2015-05-05,236.1210021973,-0.012120439082830226
2015-05-06,229.7819976807,-0.026846423899654637
2015-05-07,237.3339996338,0.032865942629648925
2015-05-08,243.8630065918,0.027509783545863975
2015-05-09,241.8320007324,-0.008328470512133479
2015-05-10,240.296005249,-0.006351498059595784
2015-05-11,242.1580047607,0.007748774307631878
2015-05-12,241.1119995117,-0.004319515475169511
2015-05-13,236.3769989014,-0.01963817902007914
2015-05-14,236.9290008545,0.0023352608572979605
2015-05-15,237.6049957275,0.002853153774176942
2015-05-16,236.1529998779,-0.006110965155232906
2015-05-17,236.8020019531,0.002748227105036083
2015-05-18,233.1280059814,-0.015515054524022243
2015-05-19,231.9470062256,-0.005065885374124557
2015-05-20,234.0180053711,0.008928759974964562
2015-05-21,235.3439941406,0.00566618268281216
2015-05-22,240.3480072021,0.021262548380607926
2015-05-23,238.8719940186,-0.006141150079346791
2015-05-24,240.9530029297,0.008711816216253387
2015-05-25,237.1100006104,-0.015949177941647186
2015-05-26,237.1159973145,2.529081052915494e-05
2015-05-27,237.2830047607,0.0007043280423568721
2015-05-28,237.4080047607,0.0005267971051110543
2015-05-29,237.095993042,-0.001314242622166395
2015-05-30,233.3450012207,-0.015820561845747982
2015-05-31,230.1900024414,-0.013520747231760777
2015-06-01,222.925994873,-0.03155657279359558
2015-06-02,225.8029937744,0.012905623245234477
2015-06-03,225.8739929199,0.00031442960216421234
2015-06-04,224.324005127,-0.006862179097571697
2015-06-05,224.9519958496,0.002799480698663759
2015-06-06,225.6190032959,0.0029651101506382727
2015-06-07,222.8809967041,-0.012135531811604983
2015-06-08,228.4889984131,0.025161417042859346
2015-06-09,229.0480041504,0.0024465323984190768
2015-06-10,228.8029937744,-0.0010696900717769298
2015-06-11,229.7050018311,0.003942291321543445
2015-06-12,229.9819946289,0.0012058631531397523
2015-06-13,232.4019927979,0.01052255491959242
2015-06-14,233.5429992676,0.004909624293506942
2015-06-15,236.8229980469,0.014044517667351153
2015-06-16,250.8950042725,0.05941993109475452
2015-06-17,249.283996582,-0.006421043317188846
2015-06-18,249.0070037842,-0.0011111535501592273
2015-06-19,244.6060028076,-0.017674205583446567
2015-06-20,245.2120056152,0.0024774649871397436
2015-06-21,243.9440002441,-0.00517105746074209
2015-06-22,246.9900054932,0.012486493810268007
2015-06-23,244.296005249,-0.010907324929284146
2015-06-24,240.5149993896,-0.015477149761602416
2015-06-25,242.7989959717,0.009496275026075418
2015-06-26,243.5939941406,0.0032743058335902298
2015-06-27,250.9900054932,0.03036204311478663
2015-06-28,249.0110015869,-0.007884791676908476
2015-06-29,257.0639953613,0.03233991158253957
2015-06-30,263.0719909668,0.023371595065484918
2015-07-01,258.6210021973,-0.016919280357982736
2015-07-02,255.4120025635,-0.012408116922197565
2015-07-03,256.3359985352,0.0036176685607023362
2015-07-04,260.8859863281,0.017750092920620908
2015-07-05,271.9129943848,0.042267536911055226
2015-07-06,269.0299987793,-0.01060264005412015
2015-07-07,266.2070007324,-0.01049324632832438
2015-07-08,270.7850036621,0.017197154534271508
2015-07-09,269.2279968262,-0.005749974388695844
2015-07-10,284.8940124512,0.058188657233568364
2015-07-11,293.1149902344,0.028856267327163287
2015-07-12,310.8670043945,0.06056331048065444
2015-07-13,292.0539855957,-0.06051790165200577
2015-07-14,287.4639892578,-0.015716259884410833
2015-07-15,285.8290100098,-0.005687596739408329
2015-07-16,278.0889892578,-0.027079199384746344
2015-07-17,279.4719848633,0.004973212384967507
2015-07-18,274.9010009766,-0.01635578567539009
2015-07-19,273.6140136719,-0.004681639208762078
2015-07-20,278.9809875488,0.019615127912767205
2015-07-21,275.8330078125,-0.011283850429948505
2015-07-22,277.2219848633,0.005035572289971091
2015-07-23,276.0490112305,-0.004231171035653625
2015-07-24,288.2780151367,0.0443001184887013
2015-07-25,288.6969909668,0.0014533742016411555
2015-07-26,292.6860046387,0.013817302558441824
2015-07-27,293.6239929199,0.003204759593332218
2015-07-28,294.4270019531,0.002734820902115631
2015-07-29,289.5899963379,-0.016428539444797496
2015-07-30,287.7219848633,-0.0064505386864964764
2015-07-31,284.6499938965,-0.010676942077469498
2015-08-01,281.6010131836,-0.01071133243729716
2015-08-02,282.6140136719,0.003597289927502967
2015-08-03,281.2269897461,-0.004907838460587732
2015-08-04,285.2179870605,0.014191373729822931
2015-08-05,281.8819885254,-0.011696311896319367
2015-08-06,278.5769958496,-0.011724738757127762
2015-08-07,279.5849914551,0.003618373449774115
2015-08-08,260.9970092773,-0.06648419173382258
2015-08-09,265.0830078125,0.015655346191568054
2015-08-10,264.4700012207,-0.002312508058734508
2015-08-11,270.3859863281,0.022369210421196772
2015-08-12,266.3760070801,-0.014830573516240064
2015-08-13,264.0799865723,-0.008619471899770526
2015-08-14,265.6799926758,0.00605879349006222
2015-08-15,261.550994873,-0.015541244793086495
2015-08-16,258.5069885254,-0.01163829007447681
