date,target_logvar
2017-10-12,-7.059195865660946
2017-10-13,-7.477502334545403
2017-10-14,-7.842864275786926
2017-10-15,-7.167960719898982
2017-10-16,-7.150533823131066
2017-10-17,-7.467744532087237
2017-10-18,-7.293605381598899
2017-10-19,-6.2815161505760395
2017-10-20,-6.479633683401749
2017-10-21,-6.331405569179421
2017-10-22,-6.297367954696471
2017-10-23,-6.303570328328535
2017-10-24,-6.644361526849441
2017-10-25,-6.65427681605159
2017-10-26,-6.413677565563944
2017-10-27,-6.727677297850447
2017-10-28,-7.173895368300389
2017-10-29,-7.418261301185061
2017-10-30,-8.281401290983792
2017-10-31,-7.989818496123719
2017-11-01,-6.605752429725201
2017-11-02,-6.935871639985928
2017-11-03,-6.635246856959825
2017-11-04,-6.409393984484699
2017-11-05,-6.002956346895854
2017-11-06,-6.070281620952461
2017-11-07,-6.134296258285282
2017-11-08,-5.2678662801384215
2017-11-09,-5.254234646761588
2017-11-10,-5.106698547367846
2017-11-11,-5.270013750392484
2017-11-12,-5.764575523798018
2017-11-13,-5.945446420636063
2017-11-14,-6.009993052728358
2017-11-15,-6.6940017670236305
2017-11-16,-7.567664558917568
2017-11-17,-8.013238114372593
2017-11-18,-7.32411701811631
2017-11-19,-7.413593063248841
2017-11-20,-6.620098737561097
2017-11-21,-6.603860433916677
2017-11-22,-6.555644373638806
2017-11-23,-7.905803776542477
2017-11-24,-6.750618091188353
2017-11-25,-6.9777399343390965
2017-11-26,-6.790099501652033
2017-11-27,-6.819904014870438
2017-11-28,-6.818853643914025
2017-11-29,-7.478352606184029
2017-11-30,-7.436408583482555
2017-12-01,-5.047461324402986
2017-12-02,-4.382058012535479
2017-12-03,-3.996716701714941
2017-12-04,-3.723607688794692
2017-12-05,-3.720096815517509
2017-12-06,-3.948197642201453
2017-12-07,-5.165461241136418
2017-12-08,-5.263257453226689
2017-12-09,-5.810325006231378
2017-12-10,-5.655707193239947
2017-12-11,-5.605037949921712
2017-12-12,-5.483844198870751
2017-12-13,-5.962220687058431
2017-12-14,-5.353627186621479
2017-12-15,-5.344936215744683
2017-12-16,-7.023747015269253
2017-12-17,-6.235030717084337
2017-12-18,-5.3546701647450226
2017-12-19,-5.3803118752459325
2017-12-20,-5.306583953570913
2017-12-21,-4.513713439411671
2017-12-22,-5.098305446736328
2017-12-23,-4.861131994545969
2017-12-24,-4.983726393711756
2017-12-25,-4.580686393714679
2017-12-26,-5.040111138500843
2017-12-27,-5.038550496603834
2017-12-28,-4.813509933243381
2017-12-29,-4.813845281088669
2017-12-30,-5.764159891001176
2017-12-31,-5.543495350330592
2018-01-01,-5.941565242258872
2018-01-02,-5.513649263510898
2018-01-03,-5.101672714137815
2018-01-04,-5.094247123910321
2018-01-05,-6.242875990738437
2018-01-06,-6.006686177905115
2018-01-07,-5.490166810828488
2018-01-08,-5.572408875803524
2018-01-09,-5.560427228434063
2018-01-10,-5.641956517303061
2018-01-11,-4.9276417140997175
2018-01-12,-5.153882432832893
2018-01-13,-5.163065720244849
2018-01-14,-5.069491655508181
2018-01-15,-4.5601467800724
2018-01-16,-5.1195407300981834
2018-01-17,-5.012385626809038
2018-01-18,-5.048440801811829
2018-01-19,-4.964917845067345
2018-01-20,-5.780091465724696
2018-01-21,-6.6276792958206725
2018-01-22,-7.437952860611461
2018-01-23,-7.461295666390839
2018-01-24,-7.083027136800227
2018-01-25,-5.779203611457723
2018-01-26,-5.719201230287647
2018-01-27,-5.5360133716201885
2018-01-28,-6.019373538797361
2018-01-29,-5.455521212882043
2018-01-30,-5.512662302901881
2018-01-31,-5.165463162284115
2018-02-01,-4.439808568473854
2018-02-02,-4.44058463742332
2018-02-03,-4.294538619034931
2018-02-04,-4.420502035532812
2018-02-05,-5.667412155730169
2018-02-06,-5.6889310543617535
2018-02-07,-5.420788541335866
2018-02-08,-5.450692487107232
2018-02-09,-5.139816541573211
2018-02-10,-5.1301732697038105
2018-02-11,-5.581011253078331
2018-02-12,-5.655321766051393
2018-02-13,-5.495694202919089
2018-02-14,-5.744072049937108
2018-02-15,-5.866840169248648
2018-02-16,-5.4256999618455675
2018-02-17,-5.729155902087492
2018-02-18,-5.716460799421717
2018-02-19,-6.203305437894792
2018-02-20,-6.4566749107342565
2018-02-21,-5.7590790424489775
2018-02-22,-6.128749103355378
2018-02-23,-6.007574383115168
2018-02-24,-6.235979037705142
2018-02-25,-6.446774335004051
2018-02-26,-6.861220770605897
2018-02-27,-6.866981543821086
2018-02-28,-7.624887803477355
2018-03-01,-6.473339448874593
2018-03-02,-6.017476100085121
2018-03-03,-6.47236361273252
2018-03-04,-6.576112105451433
2018-03-05,-7.207967061270084
2018-03-06,-5.5432511194960306
2018-03-07,-5.744920489123058
2018-03-08,-5.941089091722444
2018-03-09,-5.392795309256691
2018-03-10,-5.433139843065598
2018-03-11,-6.193668084862973
2018-03-12,-6.146369433791761
2018-03-13,-5.805489341721946
2018-03-14,-6.4828702438322106
2018-03-15,-6.426016467952812
2018-03-16,-6.416258317197985
2018-03-17,-7.035086667603193
2018-03-18,-7.166548371823076
2018-03-19,-7.400496977590297
2018-03-20,-8.010543681344288
2018-03-21,-7.861862093590364
2018-03-22,-7.48044366515836
2018-03-23,-7.543099511934743
2018-03-24,-6.347838493948836
2018-03-25,-6.398445246586868
2018-03-26,-6.1038830302386815
2018-03-27,-6.127075638140354
2018-03-28,-5.929114545325225
2018-03-29,-6.573568209643389
2018-03-30,-5.896048761633158
2018-03-31,-5.911737555465144
2018-04-01,-5.888403998283066
2018-04-02,-5.840397391485781
2018-04-03,-6.142510251886854
2018-04-04,-6.919586626093745
2018-04-05,-6.902976551175237
2018-04-06,-7.12093754418716
2018-04-07,-5.553412954333517
2018-04-08,-5.517866918578271
2018-04-09,-5.804776094146358
2018-04-10,-5.872817138921154
2018-04-11,-5.540652175166359
2018-04-12,-7.069015461993317
2018-04-13,-6.847869376879373
2018-04-14,-6.834600285811745
2018-04-15,-6.4389234456557425
2018-04-16,-6.880857873393477
2018-04-17,-7.0527401652670285
2018-04-18,-7.091150167336085
2018-04-19,-6.36397328725644
2018-04-20,-5.558055008287616
2018-04-21,-5.443104380738348
2018-04-22,-5.3737066812664
2018-04-23,-5.323022808155647
2018-04-24,-5.750797976736413
2018-04-25,-6.677163378443885
2018-04-26,-7.142965573262123
2018-04-27,-7.501582254660745
2018-04-28,-7.06910974393369
2018-04-29,-7.028499459807812
2018-04-30,-7.278359406725022
2018-05-01,-7.130486485087313
2018-05-02,-6.7839699663880575
2018-05-03,-8.094447835957784
2018-05-04,-7.8515837686815155
2018-05-05,-8.23825333582803
2018-05-06,-7.167806675390424
2018-05-07,-6.922618606307981
2018-05-08,-6.573911703008019
2018-05-09,-6.637753135249834
2018-05-10,-6.674791293021802
2018-05-11,-7.858716846108318
2018-05-12,-7.545861097951867
2018-05-13,-7.767690614439439
2018-05-14,-7.763340926810766
2018-05-15,-7.276062954301061
2018-05-16,-7.337172791301241
2018-05-17,-7.029577284334261
2018-05-18,-6.612648440731968
2018-05-19,-6.583603196758139
2018-05-20,-7.272555732770458
2018-05-21,-7.321477715449652
2018-05-22,-7.316139252841623
2018-05-23,-8.462882855893938
2018-05-24,-6.996375060323805
2018-05-25,-7.023699576192085
2018-05-26,-7.083063021218324
2018-05-27,-7.084538126357327
2018-05-28,-7.771660904875487
2018-05-29,-9.415496564805787
2018-05-30,-8.172827908775858
2018-05-31,-8.100767743467669
2018-06-01,-8.106968293988514
2018-06-02,-8.221397843007196
2018-06-03,-8.294603704696483
2018-06-04,-9.060646530240863
2018-06-05,-6.279420613988367
2018-06-06,-6.160597015978457
2018-06-07,-6.191274100231804
2018-06-08,-6.271882086744638
2018-06-09,-5.67759307105734
2018-06-10,-6.3409828521495575
2018-06-11,-6.365491525140696
2018-06-12,-6.645752078866864
2018-06-13,-6.783382457474477
2018-06-14,-7.324121887123057
2018-06-15,-8.172864379193426
2018-06-16,-8.035002177036098
2018-06-17,-6.004156776476088
2018-06-18,-6.207609342791739
2018-06-19,-6.2254980784279565
2018-06-20,-6.161856097063746
2018-06-21,-6.166484649456323
2018-06-22,-8.275716523397561
2018-06-23,-7.4905800111197385
2018-06-24,-6.6073660726258145
2018-06-25,-6.5005696974857266
2018-06-26,-6.6728412682784
2018-06-27,-6.571551973941884
2018-06-28,-7.17842495687509
2018-06-29,-7.751197402701728
2018-06-30,-8.011095169234018
2018-07-01,-8.09945975530139
2018-07-02,-8.48488217255368
2018-07-03,-8.517943778247192
2018-07-04,-8.406677064059641
2018-07-05,-6.841836068684902
2018-07-06,-6.80409679806196
2018-07-07,-7.221125054540673
2018-07-08,-7.114861849591792
2018-07-09,-7.015823852548547
2018-07-10,-8.305180495557549
2018-07-11,-6.934634242793281
2018-07-12,-6.564429297785363
2018-07-13,-6.622147393688893
2018-07-14,-6.691071581440896
2018-07-15,-6.363582043681812
2018-07-16,-6.514865305482736
2018-07-17,-9.015186139704921
2018-07-18,-7.819931730849071
2018-07-19,-6.311464179919078
2018-07-20,-6.151991362292141
2018-07-21,-5.932484124335918
2018-07-22,-5.954619014663276
2018-07-23,-5.987361505409871
2018-07-24,-7.482574737579756
2018-07-25,-7.854420452990273
2018-07-26,-7.171259806840392
2018-07-27,-7.633144393449311
2018-07-28,-7.782951637795869
2018-07-29,-8.085499924045472
2018-07-30,-7.768557108676126
2018-07-31,-7.6321603873859765
2018-08-01,-7.631391383744508
2018-08-02,-7.678779941447793
2018-08-03,-7.1054563239024064
2018-08-04,-6.4379292474880385
2018-08-05,-6.30119062538369
2018-08-06,-6.10638675403469
2018-08-07,-6.082396051176448
2018-08-08,-6.589782734005477
2018-08-09,-7.073971077956292
2018-08-10,-8.487991014310921
2018-08-11,-8.817387093121528
2018-08-12,-7.732705839829741
2018-08-13,-7.356996068607308
2018-08-14,-7.564295667608518
2018-08-15,-7.137818723099005
2018-08-16,-6.948010230620323
2018-08-17,-7.343273846047984
2018-08-18,-7.283582470389626
2018-08-19,-7.124166726252597
2018-08-20,-7.84362971552557
2018-08-21,-7.827863865330323
2018-08-22,-8.276185284473433
2018-08-23,-8.148970078673234
2018-08-24,-8.006572689294432
2018-08-25,-7.7939656739825605
2018-08-26,-7.971694645959219
2018-08-27,-8.069865289767788
2018-08-28,-8.64700639523981
2018-08-29,-8.803864143583008
2018-08-30,-9.49476086563361
2018-08-31,-6.410328934369657
2018-09-01,-6.4896438995202175
2018-09-02,-6.645924402345012
2018-09-03,-6.742207577960146
2018-09-04,-6.778696110030939
2018-09-05,-7.505499035866797
2018-09-06,-7.923276482848747
2018-09-07,-7.874264438387974
2018-09-08,-9.106618801741725
2018-09-09,-8.982734433755079
2018-09-10,-8.983594383536657
2018-09-11,-8.892336403408423
2018-09-12,-7.597051656549517
2018-09-13,-7.915957426171299
2018-09-14,-7.878051757293599
2018-09-15,-7.64800996492765
2018-09-16,-7.283277295064316
2018-09-17,-8.603205964205886
2018-09-18,-8.37745773821488
2018-09-19,-7.852041061144457
2018-09-20,-7.662628747974385
2018-09-21,-8.786444270985976
2018-09-22,-7.799140637961509
2018-09-23,-7.792220356219519
2018-09-24,-7.948117997810077
2018-09-25,-8.56646924107267
2018-09-26,-8.462419140333294
2018-09-27,-11.008395864755757
2018-09-28,-10.78251040590178
2018-09-29,-9.634038225635205
2018-09-30,-9.497127269454404
2018-10-01,-9.506438115489837
2018-10-02,-9.61826469918191
2018-10-03,-10.121012398081922
2018-10-04,-10.433929094624258
2018-10-05,-10.14417658072254
2018-10-06,-7.53804989283194
2018-10-07,-7.529706712873901
2018-10-08,-7.6126126711971285
2018-10-09,-7.589207334049531
2018-10-10,-6.711090538114776
2018-10-11,-7.712815362512469
2018-10-12,-7.575905787279883
2018-10-13,-7.445854548641167
2018-10-14,-7.431973650899614
2018-10-15,-10.32017761899717
2018-10-16,-10.363120708658931
2018-10-17,-10.500244058292916
2018-10-18,-12.139876333744889
2018-10-19,-12.04366117404882
2018-10-20,-12.079001414788637
2018-10-21,-12.10315113152458
2018-10-22,-12.091423396424105
2018-10-23,-12.2132023608039
2018-10-24,-9.101174766713525
2018-10-25,-9.05354910535954
2018-10-26,-9.086635854448078
2018-10-27,-8.785567894025608
2018-10-28,-8.775041739203468
2018-10-29,-10.461643076691551
2018-10-30,-10.455254586604541
2018-10-31,-10.484744831716943
2018-11-01,-10.812577056505248
2018-11-02,-10.342491000426323
2018-11-03,-9.490099438177381
2018-11-04,-9.09182745146224
2018-11-05,-9.167367325428653
2018-11-06,-9.301328968747123
2018-11-07,-10.002261824701948
2018-11-08,-10.375760319531897
2018-11-09,-6.27575438257408
2018-11-10,-6.363537348306336
2018-11-11,-6.44002142941421
2018-11-12,-6.423694177968168
2018-11-13,-6.298471067922467
2018-11-14,-5.673381659049319
2018-11-15,-5.546840314534361
2018-11-16,-5.282656185494264
2018-11-17,-5.343789855736106
2018-11-18,-5.437090338402382
2018-11-19,-5.6950013201668614
2018-11-20,-5.614921992386519
2018-11-21,-5.845092446472752
2018-11-22,-5.732726195075892
2018-11-23,-4.923022459085093
2018-11-24,-5.560785766064768
2018-11-25,-5.286659503515947
2018-11-26,-5.486977053934367
2018-11-27,-5.406412983980401
2018-11-28,-6.142013724087534
2018-11-29,-6.076481642457545
2018-11-30,-6.172339180683611
2018-12-01,-6.789944571263435
2018-12-02,-6.854061787457161
2018-12-03,-6.60117461424885
2018-12-04,-6.255822641955365
2018-12-05,-6.404190094623662
2018-12-06,-6.9098719653422185
2018-12-07,-7.029888703250469
2018-12-08,-6.602810597448141
2018-12-09,-7.393975032096336
2018-12-10,-7.347816924860015
2018-12-11,-7.26621750764544
2018-12-12,-5.898349074775511
2018-12-13,-6.240937771977988
2018-12-14,-6.558765676920954
2018-12-15,-6.226446227827803
2018-12-16,-5.474052269806041
2018-12-17,-5.694458573139615
2018-12-18,-5.6771674002732855
2018-12-19,-5.678245925847664
2018-12-20,-6.259681049629015
2018-12-21,-6.572478241800229
2018-12-22,-6.530979130169255
2018-12-23,-5.742863568838253
2018-12-24,-5.771392714752078
2018-12-25,-6.088913662433565
2018-12-26,-6.001211060375647
2018-12-27,-6.2908652298627254
2018-12-28,-7.1163686056851985
2018-12-29,-7.1048852577275206
2018-12-30,-7.137465751906907
2018-12-31,-7.593269903480599
2019-01-01,-6.831361893846429
2019-01-02,-6.801105645193048
2019-01-03,-7.100195279861233
2019-01-04,-7.083104561148598
2019-01-05,-5.869981607229588
2019-01-06,-6.4827377839051605
2019-01-07,-6.4668752244775245
2019-01-08,-6.5404558223110225
2019-01-09,-6.061866351804963
2019-01-10,-7.138901458159224
2019-01-11,-7.121340231559934
2019-01-12,-7.123195154037259
2019-01-13,-7.5030868173612015
2019-01-14,-8.40239498056426
2019-01-15,-7.79229308172468
2019-01-16,-7.838226890478912
2019-01-17,-7.816521393068881
2019-01-18,-7.817005332190241
2019-01-19,-8.20138932499024
2019-01-20,-10.124325911129802
2019-01-21,-10.578708492785047
2019-01-22,-10.968146237353407
2019-01-23,-8.462392681859432
2019-01-24,-8.64318975463319
2019-01-25,-8.298516441524217
2019-01-26,-8.362748317875026
2019-01-27,-8.138336904668868
2019-01-28,-9.336064131153337
2019-01-29,-8.784941512935488
2019-01-30,-9.01631499484856
2019-01-31,-9.129740918964043
2019-02-01,-8.988651702813275
2019-02-02,-9.591563123885887
2019-02-03,-6.550387630116335
2019-02-04,-6.5617213198744935
2019-02-05,-6.571818473261805
2019-02-06,-6.609382785040863
2019-02-07,-6.6427883305776385
2019-02-08,-10.036979594103514
2019-02-09,-10.096202838997343
2019-02-10,-10.484557970295354
2019-02-11,-11.174349049475492
2019-02-12,-9.902268609962658
2019-02-13,-7.097116810903146
2019-02-14,-7.212394851810752
2019-02-15,-7.316809828466662
2019-02-16,-7.097340198762095
2019-02-17,-7.100013729860058
2019-02-18,-8.236820201128758
2019-02-19,-6.229434303439092
2019-02-20,-6.198875528237779
2019-02-21,-6.203651051556251
2019-02-22,-6.244635284493695
2019-02-23,-6.518038830380258
2019-02-24,-9.25552961262441
2019-02-25,-11.218273143086366
2019-02-26,-12.021636868188116
2019-02-27,-9.182772326034364
2019-02-28,-7.719738974306072
2019-03-01,-7.720367923240429
2019-03-02,-7.721088533699549
2019-03-03,-7.734135162807672
2019-03-04,-8.30285857794065
2019-03-05,-9.733909334393868
2019-03-06,-9.182636129953286
2019-03-07,-9.189207364609292
2019-03-08,-9.206781804390713
2019-03-09,-10.196946870653044
2019-03-10,-9.700348589276933
2019-03-11,-9.386629120391884
2019-03-12,-9.075274548509778
2019-03-13,-9.136225589031922
2019-03-14,-9.132765341569009
2019-03-15,-9.127158918314175
2019-03-16,-9.363738968137016
2019-03-17,-9.447701377200032
2019-03-18,-9.431272575434235
2019-03-19,-9.847263579106066
2019-03-20,-9.67283929548525
2019-03-21,-9.701019637352687
2019-03-22,-8.432682047462647
2019-03-23,-8.380237842940977
2019-03-24,-8.400933860899634
2019-03-25,-8.982712337494293
2019-03-26,-8.893839475663786
2019-03-27,-10.00778252878805
2019-03-28,-5.17106763195814
2019-03-29,-5.199876979250661
2019-03-30,-5.152393717452722
2019-03-31,-5.2149809871455695
2019-04-01,-5.1893473093005085
2019-04-02,-8.34137869081519
2019-04-03,-8.360452916307294
2019-04-04,-8.085112871544425
2019-04-05,-8.088104763287506
2019-04-06,-6.851890051413162
2019-04-07,-7.063009866114181
2019-04-08,-7.214280386025342
2019-04-09,-7.153483793765078
2019-04-10,-7.367950328590648
2019-04-11,-7.906469239361166
2019-04-12,-7.90008953205694
2019-04-13,-7.921243835514738
2019-04-14,-7.936384709639419
2019-04-15,-8.67852409603463
2019-04-16,-10.555192940566828
2019-04-17,-9.725060627442469
2019-04-18,-8.49112512603548
2019-04-19,-7.872238115492912
2019-04-20,-6.974877978238297
2019-04-21,-6.9102471155388825
2019-04-22,-7.001780191067482
2019-04-23,-7.507097849704914
2019-04-24,-7.553830354268109
2019-04-25,-9.019634001011827
2019-04-26,-9.117295732705418
2019-04-27,-8.96893365281445
2019-04-28,-7.829468779236497
2019-04-29,-8.344158443159117
2019-04-30,-7.842159638739907
2019-05-01,-7.5653185847725615
2019-05-02,-7.585580456321883
2019-05-03,-8.458226713414883
2019-05-04,-7.988997744832112
2019-05-05,-8.115336144709852
2019-05-06,-6.129292423721556
2019-05-07,-5.691277687524723
2019-05-08,-5.377024616722108
2019-05-09,-5.349529923499519
2019-05-10,-5.332379870485761
2019-05-11,-5.494740990225747
2019-05-12,-5.2365474803195955
2019-05-13,-6.403759912315718
2019-05-14,-5.158687885761753
2019-05-15,-5.148874248137487
2019-05-16,-5.217718998809005
2019-05-17,-5.417670633726182
2019-05-18,-5.442810357707891
2019-05-19,-7.288278358148651
2019-05-20,-7.513152565176229
2019-05-21,-6.415118267491064
2019-05-22,-7.1370154585126455
2019-05-23,-6.82493367690244
2019-05-24,-6.688936680022371
2019-05-25,-6.26666257302253
2019-05-26,-7.25090336583702
2019-05-27,-7.383594404088416
2019-05-28,-7.207423311967806
2019-05-29,-6.477712270776549
2019-05-30,-6.239327820360103
2019-05-31,-6.407214695903395
2019-06-01,-6.402486534008147
2019-06-02,-6.3136838709586485
2019-06-03,-6.742734612408057
2019-06-04,-7.471424470440328
2019-06-05,-7.018101903116323
2019-06-06,-6.976656718231113
2019-06-07,-6.988168164411522
2019-06-08,-7.053623066574594
2019-06-09,-7.338857222887744
2019-06-10,-7.45358244940791
2019-06-11,-8.01963785941787
2019-06-12,-7.951751131984674
2019-06-13,-6.993147802248483
2019-06-14,-7.5379134519607724
2019-06-15,-7.463147687987949
2019-06-16,-6.837507825005649
2019-06-17,-6.684904884506512
2019-06-18,-7.625706108910636
2019-06-19,-7.507382505715652
2019-06-20,-7.185757599606578
2019-06-21,-6.520364393154409
2019-06-22,-4.73061429931762
2019-06-23,-4.535734977004123
2019-06-24,-4.451423290905661
2019-06-25,-4.335935322989181
2019-06-26,-4.713066768318139
2019-06-27,-5.149744206790264
2019-06-28,-5.1709353190739895
2019-06-29,-5.079236845390744
2019-06-30,-5.481706972988249
2019-07-01,-5.529785243678128
2019-07-02,-5.528817878966871
2019-07-03,-5.956601615547881
2019-07-04,-6.802232169956177
2019-07-05,-6.564290742336447
2019-07-06,-5.836974097676326
2019-07-07,-5.7594027296057915
2019-07-08,-6.232689701440759
2019-07-09,-5.921456927082094
2019-07-10,-5.344448256185505
2019-07-11,-4.94972371518368
2019-07-12,-5.034387204317485
2019-07-13,-4.581664143117068
2019-07-14,-4.853788406282699
2019-07-15,-4.955481826595495
2019-07-16,-6.1252545955022635
2019-07-17,-5.935786658259887
2019-07-18,-7.477885321675361
2019-07-19,-7.466876108166983
2019-07-20,-7.876857273189962
2019-07-21,-7.801220049313941
2019-07-22,-7.528496990803469
2019-07-23,-7.821242518662308
2019-07-24,-7.820091466010342
2019-07-25,-7.8380235711446655
2019-07-26,-6.880829877929402
2019-07-27,-7.695736782805223
2019-07-28,-7.732968564269465
2019-07-29,-8.20524297329188
2019-07-30,-8.33570361156095
2019-07-31,-7.293768744402987
2019-08-01,-6.567058435758548
2019-08-02,-6.541374954866937
2019-08-03,-6.468392182107429
2019-08-04,-6.358322448124553
2019-08-05,-6.895272303312374
2019-08-06,-6.967434580983157
2019-08-07,-7.676719568562152
2019-08-08,-7.402789597507303
2019-08-09,-6.705642815112621
2019-08-10,-6.3212855642634045
2019-08-11,-6.397237846521841
2019-08-12,-6.400542227262545
2019-08-13,-6.413473719645996
2019-08-14,-7.327122034030024
2019-08-15,-7.135184927643403
2019-08-16,-6.3705893824068545
2019-08-17,-6.388332995489002
2019-08-18,-6.3011521342834715
2019-08-19,-6.926535724232242
2019-08-20,-6.898994312967639
2019-08-21,-7.744030507503596
2019-08-22,-7.526078311694307
2019-08-23,-7.41504650514214
2019-08-24,-7.403402559724377
2019-08-25,-7.269878541407679
2019-08-26,-7.717170088754236
2019-08-27,-7.441625463917463
2019-08-28,-6.961291546270517
2019-08-29,-7.5631432046520075
2019-08-30,-7.3731386357791
2019-08-31,-7.298231364205606
2019-09-01,-6.895089827708408
2019-09-02,-7.986187918796066
2019-09-03,-8.653650174296933
2019-09-04,-8.605174313538713
2019-09-05,-8.383945980580341
2019-09-06,-8.470000862437603
2019-09-07,-8.160628077052868
2019-09-08,-8.179362486283344
2019-09-09,-8.267621109596494
2019-09-10,-9.038374495826732
2019-09-11,-8.85698611140775
2019-09-12,-11.818046867824624
2019-09-13,-11.867868319336521
2019-09-14,-10.53172915572902
2019-09-15,-10.276518899256553
2019-09-16,-9.606815773376193
2019-09-17,-9.333055824697135
2019-09-18,-8.189721356082467
2019-09-19,-6.107156985119267
2019-09-20,-6.143956434179977
2019-09-21,-6.196124398314741
2019-09-22,-6.066401241156323
2019-09-23,-5.948853448967282
2019-09-24,-7.623802199282535
2019-09-25,-7.229474516404168
2019-09-26,-8.301758087097204
2019-09-27,-8.451683646661547
2019-09-28,-8.141676277706853
2019-09-29,-8.422338199994524
2019-09-30,-9.341877289414349
2019-10-01,-9.201136947869312
2019-10-02,-7.750646233248484
2019-10-03,-7.869043822795858
2019-10-04,-7.190669853166913
2019-10-05,-7.243790193493139
2019-10-06,-7.008774869537581
2019-10-07,-7.223569929760407
2019-10-08,-7.224111030573969
2019-10-09,-8.433968338558625
2019-10-10,-8.285881365343107
2019-10-11,-8.79144889333738
2019-10-12,-8.625654628651404
2019-10-13,-8.549236162480803
2019-10-14,-8.714870322804995
2019-10-15,-7.864917105335339
2019-10-16,-8.242708271479774
2019-10-17,-7.870582979663225
2019-10-18,-6.588139707091435
2019-10-19,-6.6076947252951035
2019-10-20,-4.93776733334507
2019-10-21,-4.870397518533825
2019-10-22,-4.960766489426638
2019-10-23,-5.25115345082404
2019-10-24,-5.333493063818804
2019-10-25,-6.396358084631399
2019-10-26,-7.21080207234096
2019-10-27,-7.750996127197233
2019-10-28,-8.31657854019017
2019-10-29,-8.714715176148019
2019-10-30,-9.08951398346783
2019-10-31,-8.877120777554339
2019-11-01,-8.90551017696591
2019-11-02,-8.784870751588484
2019-11-03,-7.341222850306971
2019-11-04,-7.693543087808103
2019-11-05,-7.138309156286582
2019-11-06,-7.013192227408984
2019-11-07,-6.929070611228093
2019-11-08,-7.662968445930803
2019-11-09,-7.6089325847517735
2019-11-10,-8.227063341248554
2019-11-11,-8.612824038052542
2019-11-12,-8.711149663323223
2019-11-13,-8.17605561679968
2019-11-14,-8.175488709062618
2019-11-15,-8.241530109321946
2019-11-16,-7.899329276266679
2019-11-17,-8.38013563895799
2019-11-18,-7.342460965935357
2019-11-19,-7.248459602204339
2019-11-20,-6.805619944834043
2019-11-21,-6.863874309969708
2019-11-22,-6.817476669530835
2019-11-23,-6.795445062351569
2019-11-24,-7.638282624542022
2019-11-25,-7.02368505080899
2019-11-26,-6.822420490189133
2019-11-27,-7.299721360630105
2019-11-28,-7.30101678803968
2019-11-29,-9.341311796394017
2019-11-30,-8.009007692297992
2019-12-01,-8.174533388407347
2019-12-02,-8.527688192290606
2019-12-03,-8.548375340247038
2019-12-04,-8.039886110033017
2019-12-05,-8.495249355831199
2019-12-06,-9.154626329771892
2019-12-07,-9.039811079393814
2019-12-08,-8.931255386699474
2019-12-09,-9.016968289635845
2019-12-10,-9.093455010247688
2019-12-11,-8.225983255842678
2019-12-12,-7.768679984181426
2019-12-13,-5.7842023192959084
2019-12-14,-5.812288804397378
2019-12-15,-5.812254658999798
2019-12-16,-5.921343819667639
2019-12-17,-6.216848046964723
2019-12-18,-7.373513854369085
2019-12-19,-7.421111670742046
2019-12-20,-7.386908159808362
2019-12-21,-7.381306564451062
2019-12-22,-9.23030845483753
2019-12-23,-10.216148682463436
2019-12-24,-9.50498831517271
2019-12-25,-8.809107299512885
2019-12-26,-8.577728046185898
2019-12-27,-8.676935301915693
2019-12-28,-8.13893311078756
2019-12-29,-6.9043621541668925
2019-12-30,-6.975124855369944
2019-12-31,-7.065008688494038
2020-01-01,-6.746152542079018
2020-01-02,-7.359678681895695
2020-01-03,-7.13680533668655
2020-01-04,-6.722731005104197
2020-01-05,-6.6952629145752205
2020-01-06,-6.7641440782080675
2020-01-07,-7.311632649947791
2020-01-08,-7.34319794156421
2020-01-09,-6.46193126843266
2020-01-10,-6.4295198399948905
2020-01-11,-6.4884658729894715
2020-01-12,-6.483067333002701
2020-01-13,-6.5351672033918335
2020-01-14,-8.019603357880206
2020-01-15,-8.01467010309349
2020-01-16,-7.965663757792678
2020-01-17,-8.596934621328067
2020-01-18,-8.156275288318174
2020-01-19,-8.26148429996279
2020-01-20,-8.254084316232694
2020-01-21,-7.675550506553303
2020-01-22,-7.186603730092553
2020-01-23,-7.454440432576812
2020-01-24,-7.301915923911879
2020-01-25,-7.786081221870417
2020-01-26,-7.163305068455476
2020-01-27,-7.304565727338134
2020-01-28,-8.553996156840451
2020-01-29,-8.542540428458047
2020-01-30,-9.647764798446685
2020-01-31,-7.4720291165153
2020-02-01,-7.460266133029982
2020-02-02,-7.5434291917286265
2020-02-03,-7.670799175120991
2020-02-04,-8.138308188265317
2020-02-05,-7.9426883528578625
2020-02-06,-7.508705478039269
2020-02-07,-7.513779671296024
2020-02-08,-7.349413578782549
2020-02-09,-7.508735290574582
2020-02-10,-7.103282796492532
2020-02-11,-7.649071805298378
2020-02-12,-7.7410403437391535
2020-02-13,-6.775221505924265
2020-02-14,-6.475711374945903
2020-02-15,-6.648335089004536
2020-02-16,-6.633051778347683
2020-02-17,-6.732208665390006
2020-02-18,-7.116992412853514
2020-02-19,-7.841341955669103
2020-02-20,-7.400111713506891
2020-02-21,-6.9106600377640115
2020-02-22,-6.92346841668718
2020-02-23,-7.8362695421375985
2020-02-24,-7.689477704462439
2020-02-25,-7.63942482278057
2020-02-26,-7.857050523226717
2020-02-27,-7.808964652136154
