date,target_std
2014-07-19,0.010175072756483933
2014-07-20,0.010631493479482352
2014-07-21,0.010373844388555991
2014-07-22,0.010084902226363674
2014-07-23,0.009780819121509883
2014-07-24,0.004853795481260811
2014-07-25,0.010121130876312844
2014-07-26,0.02078672850620677
2014-07-27,0.021966923863275954
2014-07-28,0.021461240154958244
2014-07-29,0.02157538970221815
2014-07-30,0.015287439324913747
2014-07-31,0.008635461781109398
2014-08-01,0.004373126604973171
2014-08-02,0.004888088094485528
2014-08-03,0.004865472067230214
2014-08-04,0.005563359781330575
2014-08-05,0.0047405889095764354
2014-08-06,0.011903468263879865
2014-08-07,0.011103301241016819
2014-08-08,0.01521898042471115
2014-08-09,0.026542813814946897
2014-08-10,0.02245666777071288
2014-08-11,0.039401811029432854
2014-08-12,0.041234389545588286
2014-08-13,0.04333096060257557
2014-08-14,0.04793300837370564
2014-08-15,0.05328168082547143
2014-08-16,0.049973115481453244
2014-08-17,0.0428002929646454
2014-08-18,0.03326060471618704
2014-08-19,0.02860578747837855
2014-08-20,0.01785919166873208
2014-08-21,0.01928173693058249
2014-08-22,0.019169279248792425
2014-08-23,0.012968129746928713
2014-08-24,0.010009684180460426
2014-08-25,0.009370273520627099
2014-08-26,0.01989960400510522
2014-08-27,0.01934222352077965
2014-08-28,0.020839718399259705
2014-08-29,0.020708595817644854
2014-08-30,0.0257342150523189
2014-08-31,0.012976521585368241
2014-09-01,0.012283909273963828
2014-09-02,0.012812130615867529
2014-09-03,0.014762841172036825
2014-09-04,0.007531471698316418
2014-09-05,0.008412723484891754
2014-09-06,0.008206079981142133
2014-09-07,0.008131770552629515
2014-09-08,0.004096163749785533
2014-09-09,0.004435029056721826
2014-09-10,0.0029713040994103156
2014-09-11,0.007431409147592486
2014-09-12,0.008938285958383722
2014-09-13,0.02515554117253382
2014-09-14,0.02807900975372907
2014-09-15,0.039737861565803737
2014-09-16,0.03955261385619373
2014-09-17,0.04245625151576865
2014-09-18,0.052170454329644685
2014-09-19,0.041676841843689645
2014-09-20,0.042988404224324976
2014-09-21,0.04216884605366487
2014-09-22,0.04250680539339362
2014-09-23,0.015129726212764122
2014-09-24,0.017848155802690932
2014-09-25,0.027658006369302574
2014-09-26,0.027531862334660682
2014-09-27,0.027974759575549412
2014-09-28,0.023734386252662193
2014-09-29,0.03811619071324925
2014-09-30,0.026474362244944035
2014-10-01,0.03699006791837468
2014-10-02,0.04174420853441055
2014-10-03,0.04816224271300895
2014-10-04,0.02547263212906291
2014-10-05,0.019781584749362497
2014-10-06,0.021366370158315662
2014-10-07,0.02370867876897564
2014-10-08,0.02068660320070858
2014-10-09,0.019902605945207014
2014-10-10,0.021604852322284533
2014-10-11,0.02917093907142513
2014-10-12,0.023886868235757308
2014-10-13,0.021513820515905176
2014-10-14,0.017136714536797673
2014-10-15,0.017377800030435948
2014-10-16,0.012630042177570504
2014-10-17,0.01329364386253327
2014-10-18,0.02523041487235187
2014-10-19,0.025746165372943892
2014-10-20,0.026425549064213318
2014-10-21,0.0292688827888798
2014-10-22,0.02951083937293371
2014-10-23,0.017933906200165647
2014-10-24,0.030374817410471877
2014-10-25,0.032506522599261414
2014-10-26,0.03110733282951965
2014-10-27,0.032894473114612514
2014-10-28,0.03103659690431992
2014-10-29,0.022579272901961274
2014-10-30,0.017486589225533377
2014-10-31,0.021090081794594682
2014-11-01,0.01169905643623577
2014-11-02,0.01765690562819376
2014-11-03,0.017505002548778414
2014-11-04,0.02372501182495223
2014-11-05,0.02358137232380421
2014-11-06,0.023069749923818363
2014-11-07,0.056275574302164774
2014-11-08,0.05857476180465708
2014-11-09,0.06939906282187766
2014-11-10,0.07586419274301512
2014-11-11,0.07632960916429514
2014-11-12,0.0331456751689059
2014-11-13,0.033068043474290126
2014-11-14,0.03097529739009591
2014-11-15,0.032548383316969784
2014-11-16,0.02543460309212122
2014-11-17,0.02659452374345844
2014-11-18,0.034192794524448185
2014-11-19,0.03560634363354182
2014-11-20,0.02153373863365283
2014-11-21,0.021276771218807198
2014-11-22,0.021389583648330626
2014-11-23,0.01571505080910975
2014-11-24,0.011960611863170835
2014-11-25,0.012129063644092511
2014-11-26,0.006923687635701667
2014-11-27,0.0068362678053807335
2014-11-28,0.008524922969229215
2014-11-29,0.01019050602743013
2014-11-30,0.013448802510935188
2014-12-01,0.013416980954760585
2014-12-02,0.013004790624035938
2014-12-03,0.017997390232121716
2014-12-04,0.019631209604419195
2014-12-05,0.013227934137204226
2014-12-06,0.017363732368801444
2014-12-07,0.01825725252657032
2014-12-08,0.014559952750890469
2014-12-09,0.012786172030194961
2014-12-10,0.01311426054709297
2014-12-11,0.02285650943883978
2014-12-12,0.02078229739285227
2014-12-13,0.02080169375901729
2014-12-14,0.023620768810649048
2014-12-15,0.03317730633692202
2014-12-16,0.02744832444052967
2014-12-17,0.028998670778753254
2014-12-18,0.023695680337781688
2014-12-19,0.03066577164844684
2014-12-20,0.02538500126194078
2014-12-21,0.02582436709798918
2014-12-22,0.025137241971018996
2014-12-23,0.02465305991343076
2014-12-24,0.021457499988262373
2014-12-25,0.02132113014495375
2014-12-26,0.022097403917321033
2014-12-27,0.0175012857845269
2014-12-28,0.01740550345732837
2014-12-29,0.04678702772747588
2014-12-30,0.04855586233254148
2014-12-31,0.05075839780271457
2015-01-01,0.0585857938417696
2015-01-02,0.061157703313876384
2015-01-03,0.04270153719042998
2015-01-04,0.02916705757475387
2015-01-05,0.03881144868146651
2015-01-06,0.03409787296015063
2015-01-07,0.029678497436384572
2015-01-08,0.06376162961106976
2015-01-09,0.08164423113395437
2015-01-10,0.13631989495168742
2015-01-11,0.13703931635059882
2015-01-12,0.13511973914547393
2015-01-13,0.1274946193993541
2015-01-14,0.07592297131040279
2015-01-15,0.033702913266283656
2015-01-16,0.04330988012048399
2015-01-17,0.0308904943365296
2015-01-18,0.03094547320567144
2015-01-19,0.03547325390539532
2015-01-20,0.027853528766200435
2015-01-21,0.028950079690733987
2015-01-22,0.04211953311175884
2015-01-23,0.07017158544447752
2015-01-24,0.06335887985472716
2015-01-25,0.06130311565367333
2015-01-26,0.03660357962746008
2015-01-27,0.051113131399943994
2015-01-28,0.03679151737428668
2015-01-29,0.04212754646014458
2015-01-30,0.04012730918663884
2015-01-31,0.04082800626399085
2015-02-01,0.03722155390085967
2015-02-02,0.030916870093075394
2015-02-03,0.025833954592006148
2015-02-04,0.026224879409162474
2015-02-05,0.01855333195895359
2015-02-06,0.01527231804502918
2015-02-07,0.010886134047120653
2015-02-08,0.02672616682525513
2015-02-09,0.03829735884343521
2015-02-10,0.06177395161664931
2015-02-11,0.06184679227069905
2015-02-12,0.06269598528497823
2015-02-13,0.061501639750911066
2015-02-14,0.04423946888192054
2015-02-15,0.02385036361069392
2015-02-16,0.023290424011162332
2015-02-17,0.022063943520657027
2015-02-18,0.019241255739128
2015-02-19,0.01784619222906399
2015-02-20,0.016032259227825592
2015-02-21,0.015538616575468752
2015-02-22,0.02991596065442678
2015-02-23,0.030411436006493632
2015-02-24,0.029765835454667242
2015-02-25,0.030961245889509548
2015-02-26,0.026451978589285233
2015-02-27,0.029479292020326182
2015-02-28,0.028846929446682774
2015-03-01,0.030789267308341067
2015-03-02,0.01930569282228462
2015-03-03,0.01613796814506972
2015-03-04,0.02391681377588211
2015-03-05,0.023992258773580688
2015-03-06,0.0208330688488441
2015-03-07,0.0229906977086524
2015-03-08,0.028422410302269416
2015-03-09,0.016118452860187944
2015-03-10,0.01774758575240285
2015-03-11,0.017497230400083812
2015-03-12,0.018369041609757945
2015-03-13,0.043215899769609135
2015-03-14,0.045950787421309036
2015-03-15,0.04452695256809391
2015-03-16,0.04227945131690438
2015-03-17,0.04716301594126547
2015-03-18,0.014156520106429715
2015-03-19,0.03645602657244966
2015-03-20,0.03640176064677205
2015-03-21,0.03738882602978416
2015-03-22,0.032318618540573864
2015-03-23,0.03594814512559501
2015-03-24,0.021197732411798818
2015-03-25,0.02301123140740742
2015-03-26,0.023206952587339905
2015-03-27,0.023927579441412196
2015-03-28,0.02389544206974501
2015-03-29,0.012984429739741803
2015-03-30,0.012479279698395329
2015-03-31,0.011002785441186609
2015-04-01,0.017143558463523684
2015-04-02,0.0157385781227334
2015-04-03,0.019945346013172244
2015-04-04,0.019836913494563135
2015-04-05,0.010993422352269524
2015-04-06,0.013963924841816851
2015-04-07,0.014890971079358297
2015-04-08,0.019765834975828473
2015-04-09,0.018974828906521943
2015-04-10,0.024144540277497153
2015-04-11,0.027129134698509947
2015-04-12,0.027889438047603642
2015-04-13,0.02053246609643526
2015-04-14,0.017237878683576166
2015-04-15,0.015256282627916829
2015-04-16,0.023578538634435625
2015-04-17,0.0192546746068984
2015-04-18,0.018859232488818153
2015-04-19,0.022860418606870502
2015-04-20,0.02557883762770844
2015-04-21,0.014462916803426804
2015-04-22,0.027972026155270013
2015-04-23,0.02731075603999313
2015-04-24,0.026585280142154208
2015-04-25,0.031244785680618163
2015-04-26,0.028119923803401482
2015-04-27,0.02295708753119678
2015-04-28,0.021280446098512654
2015-04-29,0.022029073246652677
2015-04-30,0.015225980039199057
2015-05-01,0.01770144373254854
2015-05-02,0.02230064585156245
2015-05-03,0.02317555742807369
2015-05-04,0.023408280509129225
2015-05-05,0.022787427780818978
2015-05-06,0.016943690444367387
2015-05-07,0.013359067036391252
2015-05-08,0.008754884937571627
2015-05-09,0.009255737302007124
2015-05-10,0.009525370477032951
2015-05-11,0.008141852314835248
2015-05-12,0.00872572751898967
2015-05-13,0.00723502149646531
2015-05-14,0.006789038272500065
2015-05-15,0.008317571294525138
2015-05-16,0.008759733027024057
2015-05-17,0.01251902434762637
2015-05-18,0.010057557072523041
2015-05-19,0.008742873187096767
2015-05-20,0.012770792023505746
2015-05-21,0.012708822560874038
2015-05-22,0.008203457345924444
2015-05-23,0.008048501837632747
2015-05-24,0.006413000923131322
2015-05-25,0.006361870782356068
2015-05-26,0.007244891083876621
2015-05-27,0.01157503257153759
2015-05-28,0.014906201402444074
2015-05-29,0.015105872835011577
2015-05-30,0.0147819637903476
2015-05-31,0.014946925178478326
2015-06-01,0.006340057098890858
2015-06-02,0.005961710460119997
2015-06-03,0.012772076248809865
2015-06-04,0.011939685299806466
2015-06-05,0.012132281883081637
2015-06-06,0.01213038758579339
2015-06-07,0.009554231183908975
2015-06-08,0.003917291986425174
2015-06-09,0.003920090140156234
2015-06-10,0.00467539837410176
2015-06-11,0.021168691905692035
2015-06-12,0.02255478062361964
2015-06-13,0.023625542421861427
2015-06-14,0.02689628555602486
2015-06-15,0.02691639739578673
2015-06-16,0.006812308377748367
2015-06-17,0.009861334001753243
2015-06-18,0.01048365354782805
2015-06-19,0.009922157389207384
2015-06-20,0.01107263243014034
2015-06-21,0.011091172538836548
2015-06-22,0.01627983894968275
2015-06-23,0.01578790744279193
2015-06-24,0.015602391974063948
2015-06-25,0.015871987027625014
2015-06-26,0.02055041219336235
2015-06-27,0.020129827317891348
2015-06-28,0.01931523202293332
2015-06-29,0.01591918651257326
2015-06-30,0.021538407548726775
2015-07-01,0.020253417833305525
2015-07-02,0.01987612578359839
2015-07-03,0.019949990735543013
2015-07-04,0.020615894730947572
2015-07-05,0.026328778878875858
2015-07-06,0.024934942260169412
2015-07-07,0.025122093386362034
2015-07-08,0.0452962391296209
2015-07-09,0.046426466896493795
2015-07-10,0.041063661022057656
2015-07-11,0.03968305049921457
2015-07-12,0.022518559124002437
2015-07-13,0.010845261388789407
2015-07-14,0.010980898210262704
2015-07-15,0.01625719880664455
2015-07-16,0.012761513851675317
2015-07-17,0.012767908505935434
2015-07-18,0.010707832387902787
2015-07-19,0.019732014257348173
2015-07-20,0.01942342010385065
2015-07-21,0.017145014265012117
2015-07-22,0.01731019908610422
2015-07-23,0.016217018887959057
2015-07-24,0.00975811271941648
2015-07-25,0.010180612129181652
2015-07-26,0.0076252164650028615
2015-07-27,0.006367497139339349
2015-07-28,0.006668819788529536
2015-07-29,0.0052426996734065015
2015-07-30,0.00951500769779416
2015-07-31,0.009713977141234795
2015-08-01,0.009904306153188795
2015-08-02,0.009906738460343699
2015-08-03,0.027818542701989895
2015-08-04,0.028124157058005226
2015-08-05,0.028533807385096997
2015-08-06,0.031738286241001924
2015-08-07,0.031543592820336384
2015-08-08,0.014247729610204578
2015-08-09,0.012924848381240975
2015-08-10,0.014495140194638646
2015-08-11,0.007881868607183465
2015-08-12,0.007616151392773268
2015-08-13,0.07079960602085683
2015-08-14,0.08382712641655589
2015-08-15,0.08800596768390752
2015-08-16,0.08800396137943667
2015-08-17,0.08780890522336264
2015-08-18,0.034422135658720425
2015-08-19,0.03687906296219364
2015-08-20,0.04121271501825979
2015-08-21,0.042919254759072434
2015-08-22,0.04286313742361898
2015-08-23,0.04465131237260152
2015-08-24,0.022286956288887293
2015-08-25,0.014917517644079248
2015-08-26,0.01356099002761551
2015-08-27,0.014096811437263247
2015-08-28,0.006012753015734111
2015-08-29,0.0064358706187944885
2015-08-30,0.008845787791795602
2015-08-31,0.011785197624913337
2015-09-01,0.011186738388910333
2015-09-02,0.01180933181120141
2015-09-03,0.007519391434900282
2015-09-04,0.016423851353660278
2015-09-05,0.014970509794518258
2015-09-06,0.012587240543916594
2015-09-07,0.01506282112641963
2015-09-08,0.012379943498061223
2015-09-09,0.011515757620151394
2015-09-10,0.011197444936428458
2015-09-11,0.009076925062034965
2015-09-12,0.008193230938999091
2015-09-13,0.006429428993067098
2015-09-14,0.0073075846066134945
2015-09-15,0.007292382514297818
2015-09-16,0.010445758880169331
2015-09-17,0.012563570727136899
2015-09-18,0.010761762231914456
2015-09-19,0.013174666759067524
2015-09-20,0.013035599951243305
2015-09-21,0.008956843271466501
2015-09-22,0.008814499384368416
2015-09-23,0.013137921481832238
2015-09-24,0.01344333428652888
2015-09-25,0.013553389012868556
2015-09-26,0.013496287908959709
2015-09-27,0.012867634586946357
2015-09-28,0.006156234173435443
2015-09-29,0.0039912316401026
2015-09-30,0.004348228566314967
2015-10-01,0.009238855010614323
2015-10-02,0.012006395958665107
2015-10-03,0.012334653075029697
2015-10-04,0.01211437192205671
2015-10-05,0.011938472768318494
2015-10-06,0.007726751878782229
2015-10-07,0.00591351467692584
2015-10-08,0.007807139295785392
2015-10-09,0.00797888284890392
2015-10-10,0.007931553040228552
2015-10-11,0.013164486706034411
2015-10-12,0.010017268162357332
2015-10-13,0.02370976978547775
2015-10-14,0.02373883142997508
2015-10-15,0.024361050830761292
2015-10-16,0.02301817109118915
2015-10-17,0.02291347322902954
2015-10-18,0.014223744476974375
2015-10-19,0.014285208738684278
2015-10-20,0.01360194500896475
2015-10-21,0.008828816586034214
2015-10-22,0.009050336321237296
2015-10-23,0.01223764548540364
2015-10-24,0.01292172713851308
2015-10-25,0.013151053646535436
2015-10-26,0.03158566948240052
2015-10-27,0.03205488775099127
2015-10-28,0.04835639926548736
2015-10-29,0.05786735093633798
2015-10-30,0.05939449255460373
2015-10-31,0.06537125652966698
2015-11-01,0.07217269390815219
2015-11-02,0.06101204188826992
2015-11-03,0.03521485730884564
2015-11-04,0.0348746319965125
2015-11-05,0.05141791727843261
2015-11-06,0.05540701268957535
2015-11-07,0.07086975638765602
2015-11-08,0.07102159133475155
2015-11-09,0.06894144279154361
2015-11-10,0.05412469244970719
2015-11-11,0.04335577800362764
2015-11-12,0.023941275345015844
2015-11-13,0.023907017016385538
2015-11-14,0.025682386831210408
2015-11-15,0.020273177379273578
2015-11-16,0.01535544724370503
2015-11-17,0.013313790928340726
2015-11-18,0.013147913259967432
2015-11-19,0.009835076850409857
2015-11-20,0.013903554892015344
2015-11-21,0.032026930833052955
2015-11-22,0.029981593927036337
2015-11-23,0.029543079136784556
2015-11-24,0.025767650501185253
2015-11-25,0.02638439147931532
2015-11-26,0.026031377383929393
2015-11-27,0.02609977286992276
2015-11-28,0.026098845697455585
2015-11-29,0.0193114441490228
2015-11-30,0.0360478381396641
2015-12-01,0.028728683090717636
2015-12-02,0.026219812151388907
2015-12-03,0.02742705221279506
2015-12-04,0.027615259303454664
2015-12-05,0.020025635053356253
2015-12-06,0.03397946859246906
2015-12-07,0.04401880972846447
2015-12-08,0.04175051041745407
2015-12-09,0.04203107889671711
2015-12-10,0.04271359126254892
2015-12-11,0.030783936862498192
2015-12-12,0.023983190102451216
2015-12-13,0.023178405166833376
2015-12-14,0.023262315379031215
2015-12-15,0.020583172504658548
2015-12-16,0.01962045401644565
2015-12-17,0.019120775059613022
2015-12-18,0.018313898953728203
2015-12-19,0.02389555954597401
2015-12-20,0.013581211804994503
2015-12-21,0.039214624840721364
2015-12-22,0.04026849131596748
2015-12-23,0.03930978031586421
2015-12-24,0.03874378700190653
2015-12-25,0.03840160875512192
2015-12-26,0.013556292076993416
2015-12-27,0.013209883059788652
2015-12-28,0.013292733920580812
2015-12-29,0.00933800249533932
2015-12-30,0.006841674727026073
2015-12-31,0.006312199125297736
2016-01-01,0.005284756917015923
2016-01-02,0.02847060302707572
2016-01-03,0.028843360788684644
2016-01-04,0.030380617381174885
2016-01-05,0.030191179267663605
2016-01-06,0.029616425589231284
2016-01-07,0.010797281959602618
2016-01-08,0.01082632742203361
2016-01-09,0.010822154084140794
2016-01-10,0.058197997149485994
2016-01-11,0.07078059888077252
2016-01-12,0.07093346977928063
2016-01-13,0.07227690026475268
2016-01-14,0.07194657981061627
2016-01-15,0.04760983486722764
2016-01-16,0.04809100529721458
2016-01-17,0.057856535799323386
2016-01-18,0.05786937896433387
2016-01-19,0.05852978944956856
2016-01-20,0.03690754534657323
2016-01-21,0.036835252734159996
2016-01-22,0.021795958010452213
2016-01-23,0.027395898540462683
2016-01-24,0.017454083698126163
2016-01-25,0.01558909894010054
2016-01-26,0.016416398487379667
2016-01-27,0.01751862632136352
2016-01-28,0.012229730946506803
2016-01-29,0.012716700911014121
2016-01-30,0.026630049650095872
2016-01-31,0.023243993971024977
2016-02-01,0.027157235094325556
2016-02-02,0.027153901999198694
2016-02-03,0.026832115767432125
2016-02-04,0.011024719713695957
2016-02-05,0.014036445350649648
2016-02-06,0.008428609679068017
2016-02-07,0.009317259934324806
2016-02-08,0.008549466812859398
2016-02-09,0.014282850337147582
2016-02-10,0.019650956012626033
2016-02-11,0.018274765877296196
2016-02-12,0.018434742784945356
2016-02-13,0.018357808512356986
2016-02-14,0.014862897296805098
2016-02-15,0.01368878068300843
2016-02-16,0.014805320389671257
2016-02-17,0.015742425323818452
2016-02-18,0.02473121888718242
2016-02-19,0.024978153295332622
2016-02-20,0.017143626208260807
2016-02-21,0.01948281284205435
2016-02-22,0.019541263850041925
2016-02-23,0.007031998959072473
2016-02-24,0.0069928405404068245
2016-02-25,0.008146112330621897
2016-02-26,0.011992350811552444
2016-02-27,0.011774096786528073
2016-02-28,0.013438115873630915
2016-02-29,0.009657690793030247
2016-03-01,0.017131671830911407
2016-03-02,0.018948988730319628
2016-03-03,0.018987257365196037
2016-03-04,0.015505883101182902
2016-03-05,0.00751929645890539
2016-03-06,0.006126440513158767
2016-03-07,0.011974448184199979
2016-03-08,0.012320068987199175
2016-03-09,0.012519735106439207
2016-03-10,0.01231367678285951
2016-03-11,0.011094305354971553
2016-03-12,0.0031592739123760295
2016-03-13,0.012486579931833903
2016-03-14,0.012116401265592157
2016-03-15,0.01287068493809046
2016-03-16,0.012841814744689557
2016-03-17,0.013354316857617735
2016-03-18,0.004895240988078905
2016-03-19,0.0058923681751718564
2016-03-20,0.005296931656631242
2016-03-21,0.005120008602627721
2016-03-22,0.008735315208162094
2016-03-23,0.009574636026342854
2016-03-24,0.012791845510104576
2016-03-25,0.012851784418703088
2016-03-26,0.013023173778177176
2016-03-27,0.008092413144535989
2016-03-28,0.00909937957262719
2016-03-29,0.0038227264851441703
2016-03-30,0.0024376004872339705
2016-03-31,0.0026809794407592867
2016-04-01,0.0033513367687682586
2016-04-02,0.0028259710836987134
2016-04-03,0.003890960303071135
2016-04-04,0.0038667703179899727
2016-04-05,0.0035024352123727578
2016-04-06,0.0037352071191634004
2016-04-07,0.004527298933948109
2016-04-08,0.003894992075502063
2016-04-09,0.003426152793581028
2016-04-10,0.005456965133003988
2016-04-11,0.005468522778589824
2016-04-12,0.006781388547227417
2016-04-13,0.006404647249127373
2016-04-14,0.008384489515419863
2016-04-15,0.008514062738810066
2016-04-16,0.009611903476844274
2016-04-17,0.009892599749955697
2016-04-18,0.009474261264231466
2016-04-19,0.00980148502316124
2016-04-20,0.00977321810648918
2016-04-21,0.008722112169438644
2016-04-22,0.023199774093794697
2016-04-23,0.023158130105908892
2016-04-24,0.022450838125688818
2016-04-25,0.02262860617386875
2016-04-26,0.02234424579550623
2016-04-27,0.012785726941670338
2016-04-28,0.013275824266997348
2016-04-29,0.011805231064761716
2016-04-30,0.010478062098346334
2016-05-01,0.014820282622846709
2016-05-02,0.011971687051932186
2016-05-03,0.011676003716737427
2016-05-04,0.010162528803094725
2016-05-05,0.014969381650142798
2016-05-06,0.009265713721560067
2016-05-07,0.009749984811437195
2016-05-08,0.009846591075089022
2016-05-09,0.00952061030069949
2016-05-10,0.001716868817196821
2016-05-11,0.004355653062004489
2016-05-12,0.00391039874696859
2016-05-13,0.003892824826438931
2016-05-14,0.014303979087897163
2016-05-15,0.01519853568958968
2016-05-16,0.01547612352753186
2016-05-17,0.01539766606377027
2016-05-18,0.016746752245345733
2016-05-19,0.006954719545321217
2016-05-20,0.006812380312377764
2016-05-21,0.007007808323411653
